Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2,Earnings P1,Earnings P2,Total Daily Earnings,prev_weight_p1,prev_weight_p2,Strategy Daily Returns,Log returns
2000-03-02,10.944795442973524,11.61,0.011185364792413388,1,0.942704172521406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-02,10.819655589508532,11.41,-0.000421150167315254,1,0.9482607878622727,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-07-02,10.825593767813036,11.71,-0.0001334012043194832,1,0.9244742756458613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-02,10.780460322478659,11.41,0.012261444017593881,1,0.9448256198491375,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-09-02,10.41776433201983,10.73,-0.021063001605368115,1,0.9709006833196486,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-10-02,9.929526937409209,10.23,0.0036273298319899894,1,0.9706282441260223,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-11-02,10.119455216349188,10.38,-0.021185117330098535,1,0.9748993464690932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-14,9.854858934169279,10.25,0.0020237163334106967,1,0.961449652114076,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-02-15,9.881951863256457,10.59,0.008674870571246274,1,0.9331399304302603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-16,9.976795300953706,11.19,-0.0103093696588612,1,0.8915813495043526,1.1216026451831,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-17,10.491334850208569,11.18,0.00043228600714950716,1,0.9384020438469203,0.0,0.0,0.5771089194955743,0.009999999999999787,0.5871089194955741,1.1216026451831,-1.0,0.02709149775745926,0.02673101924421087
2000-02-18,10.479358127241836,10.63,-0.030854273891120165,1,0.9858286102767484,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-02-21,10.177197407337486,10.91,0.0,1,0.9328320263370747,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-22,10.02445082376435,10.26,0.004506615589443541,1,0.9770419906203072,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-02-23,9.687850145700292,10.55,0.006281214667972712,1,0.9182796346635347,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-24,9.756597381845001,9.81,-0.005357201725185945,1,0.994556308037207,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2000-02-25,9.564759970457903,9.65,-0.01493265005218003,1,0.9911668363168811,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-02-28,9.359015789150336,9.33,0.010957031538572082,1,1.0031099452465526,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2000-02-29,9.132873406756588,9.38,0.013535077157034614,1,0.9736538813173333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03,9.017903811252268,9.47,0.009302189373569192,1,0.9522601701427948,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
