Date,P1,P2,Reg,Ratio,True Ratio,Weight P1,Weight P2
1990-11-28,9.982589432248297,153.0,-0.0004716610416819478,6.863006819188524,0.06524568256371435,15.326684628112675,-1.0
1990-11-29,10.113305421412301,154.67,-0.004823692692498938,6.863006819188524,0.06538634138108426,15.293713929822228,-1.0
1990-11-30,10.264958385376998,155.67,0.01819513125714778,6.863006819188524,0.06594050482030576,15.165185688600602,-1.0
1990-03-12,10.220104347826087,155.33,0.005817388067923979,6.863006819188524,0.06579607511637216,15.198474958138775,-1.0
1990-04-12,10.14347311400153,153.33,0.006887460735237383,6.863006819188524,0.0661545236679158,15.116124258105554,-1.0
1990-05-12,10.120491665387569,152.33,0.010879775747368647,6.863006819188524,0.06643794174087551,15.051640279589764,-1.0
1990-06-12,9.964895871066771,150.33,-0.0025493185278655517,6.863006819188524,0.06628680816248766,15.085957941265145,-1.0
1990-07-12,9.918387557603689,150.33,-0.004049759656920671,6.863006819188524,0.06597743336395721,15.156697510247339,-1.0
1990-10-12,9.968757862122386,149.67,0.003502630551202479,6.863006819188524,0.06660491656392321,15.013906654177141,-1.0
1990-11-12,9.876704895752896,149.67,-0.00747695556236927,6.863006819188524,0.0659898770344952,15.153839421117048,-1.0
1990-12-12,9.766326198920586,148.67,0.011391448718841346,6.863006819188524,0.06569130422358638,15.222714966906553,-1.0
1990-12-13,9.792004711316398,148.0,-0.0025775945616306473,6.863006819188524,0.06616219399538106,15.114371812848473,-1.0
1990-12-14,9.866649237875288,148.33,-0.007650493751694576,6.863006819188524,0.06651823122682726,15.033472501546209,-1.0
1990-12-17,9.967864736842106,150.0,-0.0024507563655715714,6.863006819188524,0.06645243157894737,15.04835829539167,-1.0
1990-12-18,10.05368237837838,153.0,0.012254756462192873,6.863006819188524,0.06571034234234235,15.218304521838128,-1.0
1990-12-19,10.115165776397514,154.0,0.0004846575686299204,6.863006819188524,0.06568289465193192,15.22466397528945,-1.0
1990-12-20,10.009725360185902,152.33,-0.0002725909789260683,6.863006819188524,0.06571079472320555,15.218199752602494,-1.0
1990-12-21,10.122498816295158,153.67,0.0049555912136423075,6.863006819188524,0.06587166536275889,15.181034128907246,-1.0
1990-12-24,10.216277695852535,155.67,-0.0056222377035899385,6.863006819188524,0.06562778760103126,15.237447985893802,-1.0
1990-12-25,10.216277695852535,155.67,0.0,6.863006819188524,0.06562778760103126,15.237447985893802,-1.0
1990-12-26,10.216277695852535,155.67,0.0029057469443340977,6.863006819188524,0.06562778760103126,15.237447985893802,-1.0
1990-12-27,10.23898336906585,155.67,-0.0077675006713233685,6.863006819188524,0.06577364533349939,15.203657862196772,-1.0
1990-12-28,10.125521140215717,154.0,0.0012785000676078795,6.863006819188524,0.06575013727412804,15.209093721443667,-1.0
1990-12-31,10.094413548387097,152.67,0.004552774428532302,6.863006819188524,0.06611916911238028,15.124206995105117,-1.0
1991-01-01,10.094413548387097,152.67,0.0,6.863006819188524,0.06611916911238028,15.124206995105117,-1.0
1991-02-01,10.123240122417752,153.67,-0.011451669277797727,6.863006819188524,0.06587648937605096,15.179922449898257,-1.0
1991-03-01,9.972208305343512,151.0,-0.014004362254569358,6.863006819188524,0.06604111460492393,15.142082413088792,-1.0
1991-04-01,9.894892694063927,148.67,-0.0028619443413040457,6.863006819188524,0.06655608188648636,15.024922916969988,-1.0
1991-07-01,9.891614840667678,149.67,-0.017472633560643658,6.863006819188524,0.06608949582860746,15.130997558119374,-1.0
